"","Job.Title","Rating","Company.Name","Location","Headquarters","Size","Founded","Type.of.ownership","Industry","Sector","Revenue","Competitors","City","State","Salary","MinSalary","MaxSalary","AvgSalary","MinRevenue","MaxRevenue","AvgRevenue","MinEmployeeCount","MaxEmployeeCount","AvgEmployeeCount","R","C","SQL","Python","C#","JavaScript","Scala","SAS","MATLAB","C++","Perl","Go","TypeScript","Bash","HTML","CSS","PHP","Rust","Kotlin","Ruby","Assembly","Swift","VBA","Groovy","Julia","APL","Crystal","Visual Basic","Mongo","Java","Airflow","Alteryx","ASP.NET","Atlassian","Excel","Power BI","Tableau","Word","Unix","Vue","jQuery","Seaborn","MicroStrategy","SPSS","Visio","AWS","Hadoop","SSIS","Linux","SAP","PowerPoint","SharePoint","Redshift","Snowflake","Qlik","Cognos","Pandas","Spark","Outlook"
"180","Machine Learning Engineer",3.6,"Buckman
3.5","Memphis, TN","Arlington, VA","501 to 1000 ","1967","Nonprofit Organization","Federal Agencies","Government","50 to 100 million ",NA,"Memphis","TN","56000-97000",56000,97000,76500,50000000,100000000,75000000,501,1000,751,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181","Research Scientist - Patient-Centered Research (Remote)",3.8,"Evidera
3.8","Bethesda, MD","Bethesda, MD","501 to 1000 ","2013","Subsidiary or Business Segment","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","100 to 500 million ","IQVIA, ICON","Bethesda","MD","56000-97000",56000,97000,76500,100000000,500000000,300000000,501,1000,751,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182","Jr. Business Data Analyst (position added 6/12/2020)",4.7,"webfx.com
4.7","Harrisburg, PA","Harrisburg, PA","201 to 500 ","1997","Company - Private","Advertising & Marketing","Business Services","25 to 50 million ",NA,"Harrisburg","PA","56000-97000",56000,97000,76500,25000000,50000000,37500000,201,500,351,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183","Sr. Data Scientist II",3.5,"Argo Group US
3.5","New York, NY","Hamilton, Bermuda","1001 to 5000 ","1948","Company - Public","Insurance Carriers","Insurance","1 to 2 billion ",NA,"New York","NY","56000-97000",56000,97000,76500,1000000000,2000000000,1500000000,1001,5000,3001,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"184","Data Scientist",3.3,"BWX Technologies
3.3","Oak Ridge, TN","Lynchburg, VA","5001 to 10000 ","1850","Company - Public","Aerospace & Defense","Aerospace & Defense","500 million to 1 billion ",NA,"Oak Ridge","TN","56000-97000",56000,97000,76500,500000000000000000,1000000000,250000000500000000,5001,10000,7501,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185","Senior Data Analyst",3.9,"Life360
3.9","San Francisco, CA","San Francisco, CA","51 to 200 ","2008","Company - Public","Internet","Information Technology",NA,NA,"San Francisco","CA","56000-97000",56000,97000,76500,100000000,500000000,300000000,51,200,126,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186","Lead Data Scientist",3.7,"MassMutual
3.7","Boston, MA","Springfield, MA","5001 to 10000 ","1851","Company - Private","Insurance Carriers","Insurance","10 billion ",NA,"Boston","MA","56000-97000",56000,97000,76500,10000000000,500000000,10000000000,5001,10000,7501,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"187","Production Engineer - Statistics/Data Analysis",3.9,"Natera
3.9","San Carlos, CA","San Carlos, CA","501 to 1000 ","2004","Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","100 to 500 million ","Genomic Health, 23andMe, Illumina","San Carlos","CA","56000-97000",56000,97000,76500,100000000,500000000,300000000,501,1000,751,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"188","Statistical Scientist",4,"Genentech
4.0","South San Francisco, CA","South San Francisco, CA","10000 ","1976","Subsidiary or Business Segment","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","10 billion ",NA,"South San Francisco","CA","56000-97000",56000,97000,76500,10000000000,500000000,10000000000,10000,500,10000,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189","Computational Behavioral Scientist",4.2,"Ntrepid
4.2","Herndon, VA","Herndon, VA","201 to 500 ","2010","Company - Private","IT Services","Information Technology","50 to 100 million ","Bromium, FireEye, Authentic8","Herndon","VA","56000-97000",56000,97000,76500,50000000,100000000,75000000,201,500,351,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190","Principal Data Scientist - Machine Learning",3.6,"Constant Contact
3.6","Waltham, MA","Waltham, MA","Unknown","1995","Subsidiary or Business Segment","Advertising & Marketing","Business Services",NA,"Drip, iContact, Mailchimp","Waltham","MA","56000-97000",56000,97000,76500,100000000,500000000,300000000,501,500,751,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"191","Principal Machine Learning Scientist",4.7,"Sage Intacct
4.7","San Francisco, CA","San Jose, CA","501 to 1000 ","1999","Subsidiary or Business Segment","Computer Hardware & Software","Information Technology",NA,NA,"San Francisco","CA","56000-97000",56000,97000,76500,100000000,500000000,300000000,501,1000,751,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192","Data Engineer",4.1,"Shape Security
4.1","Santa Clara, CA","Mountain View, CA","51 to 200 ","2011","Company - Private","IT Services","Information Technology",NA,NA,"Santa Clara","CA","56000-97000",56000,97000,76500,100000000,500000000,300000000,51,200,126,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"193","Principal Data Scientist",4,"AstraZeneca
4.0","Gaithersburg, MD","Cambridge, United Kingdom","10000 ","1913","Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","10 billion ","Roche, GlaxoSmithKline, Novartis","Gaithersburg","MD","56000-97000",56000,97000,76500,10000000000,500000000,10000000000,10000,500,10000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194","Data Scientist",5,"SkillSoniq
5.0","San Francisco, CA","Jersey City, NJ","Unknown",NA,"Company - Public",NA,NA,NA,NA,"San Francisco","CA","56000-97000",56000,97000,76500,100000000,500000000,300000000,501,500,751,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195","Senior Data Scientist - R&D Oncology",4,"AstraZeneca
4.0","New York, NY","Cambridge, United Kingdom","10000 ","1913","Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","10 billion ","Roche, GlaxoSmithKline, Novartis","New York","NY","56000-97000",56000,97000,76500,10000000000,500000000,10000000000,10000,500,10000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196","Data Scientist",4.3,"Joby Aviation
4.3","San Carlos, CA","Santa Cruz, CA","51 to 200 ",NA,"Company - Private",NA,NA,NA,NA,"San Carlos","CA","56000-97000",56000,97000,76500,100000000,500000000,300000000,51,200,126,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"197","Health Plan Data Analyst, Sr",3.8,"Cook Children's Health Care System
3.8","Fort Worth, TX","Fort Worth, TX","5001 to 10000 ","1918","Nonprofit Organization","Health Care Services & Hospitals","Health Care","100 to 500 million ","Children's Health, Texas Health Resources, Baylor Scott & White Health","Fort Worth","TX","56000-97000",56000,97000,76500,100000000,500000000,300000000,5001,10000,7501,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198","Principal Scientist/Associate Director, Quality Control and Analytical Technologies",3.8,"Rubius Therapeutics
3.8","Smithfield, RI","Cambridge, MA","201 to 500 ","2013","Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","100 to 500 million ",NA,"Smithfield","RI","56000-97000",56000,97000,76500,100000000,500000000,300000000,201,500,351,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199","Analytics - Business Assurance Data Analyst",4.6,"GreatAmerica Financial Services
4.6","Cedar Rapids, IA","Cedar Rapids, IA","501 to 1000 ","1992","Company - Private","Lending","Finance","100 to 500 million ",NA,"Cedar Rapids","IA","56000-97000",56000,97000,76500,100000000,500000000,300000000,501,1000,751,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200","Data Scientist - Contract",4.1,"Upside Business Travel
4.1","Remote","Washington, DC","51 to 200 ","2015","Company - Private","Internet","Information Technology",NA,NA,"Remote",NA,"79000-106000",79000,106000,92500,100000000,500000000,300000000,51,200,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201","Data Scientist",3.4,"Spectrum Communications and Consulting
3.4","Chicago, IL","Chicago, IL","51 to 200 ","1992","Company - Private","Advertising & Marketing","Business Services","10 to 25 million ",NA,"Chicago","IL","79000-106000",79000,106000,92500,10000000,25000000,17500000,51,200,126,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"202","Data Scientist",4.1,"Coverent
4.1","McLean, VA","McLean, VA","51 to 200 ","2008","Company - Private","Consulting","Business Services","10 to 25 million ",NA,"McLean","VA","79000-106000",79000,106000,92500,10000000,25000000,17500000,51,200,126,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"203","Machine Learning Engineer",3.7,"Mteq
3.7","Fort Belvoir, VA","Lorton, VA","501 to 1000 ","1954","Company - Public","Aerospace & Defense","Aerospace & Defense","100 to 500 million ","Harris, Fibertek","Fort Belvoir","VA","79000-106000",79000,106000,92500,100000000,500000000,300000000,501,1000,751,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"204","Data Engineer",4.4,"Rocket Lawyer
4.4","San Francisco, CA","San Francisco, CA","51 to 200 ","2008","Company - Private","Computer Hardware & Software","Information Technology","50 to 100 million ",NA,"San Francisco","CA","79000-106000",79000,106000,92500,50000000,100000000,75000000,51,200,126,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"205","Senior Data Scientist – Image Analytics, Novartis AI Innovation Lab",3.9,"Novartis
3.9","Cambridge, MA","Basel, Switzerland","10000 ","1996","Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","10 billion ",NA,"Cambridge","MA","79000-106000",79000,106000,92500,10000000000,500000000,10000000000,10000,500,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206","Data Engineer",3.6,"Alion Science & Technology
3.6","Linthicum Heights, MD","Mc Lean, VA","1001 to 5000 ","2001","Company - Private","Research & Development","Business Services","1 to 2 billion ",NA,"Linthicum Heights","MD","79000-106000",79000,106000,92500,1000000000,2000000000,1500000000,1001,5000,3001,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"207","Data Science Instructor",4.5,"Novetta
4.5","Herndon, VA","Mc Lean, VA","501 to 1000 ","2012","Company - Private","Enterprise Software & Network Solutions","Information Technology","100 to 500 million ","Leidos, CACI International, Booz Allen Hamilton","Herndon","VA","79000-106000",79000,106000,92500,100000000,500000000,300000000,501,1000,751,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208","Senior Business Intelligence Analyst",3.7,"Protolabs
3.7","Maple Plain, MN","Maple Plain, MN","1001 to 5000 ","1999","Company - Public","Miscellaneous Manufacturing","Manufacturing","100 to 500 million ",NA,"Maple Plain","MN","79000-106000",79000,106000,92500,100000000,500000000,300000000,1001,5000,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209","In-Line Inspection Data Analyst",2.9,"Quest Integrity
2.9","Tulsa, OK","Kent, WA","201 to 500 ","1996","Company - Public","Oil & Gas Services","Oil, Gas, Energy & Utilities","50 to 100 million ",NA,"Tulsa","OK","79000-106000",79000,106000,92500,50000000,100000000,75000000,201,500,351,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210","Data Scientist - TS/SCI FSP or CI Required",5,"Phoenix Operations Group
5.0","Annapolis Junction, MD","Woodbine, MD","1 to 50 ","2011","Company - Private","IT Services","Information Technology","1 to 5 million ",NA,"Annapolis Junction","MD","79000-106000",79000,106000,92500,1000000,5000000,3000000,1,50,26,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"211","Data Scientist",3.4,"Dice.com
3.4","Newton, MA","Denver, CO","201 to 500 ","1990","Subsidiary or Business Segment","Staffing & Outsourcing","Business Services","100 to 500 million ","Monster Worldwide, CareerBuilder, Craigslist","Newton","MA","79000-106000",79000,106000,92500,100000000,500000000,300000000,201,500,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212","Senior Data Scientist",3.5,"Maxar Technologies
3.5","Herndon, VA","Westminster, CO","5001 to 10000 ",NA,"Company - Public","Aerospace & Defense","Aerospace & Defense","2 to 5 billion ",NA,"Herndon","VA","79000-106000",79000,106000,92500,2000000000,5000000000,3500000000,5001,10000,7501,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"213","Data Scientist - TS/SCI Required",5,"Phoenix Operations Group
5.0","Baltimore, MD","Woodbine, MD","1 to 50 ","2011","Company - Private","IT Services","Information Technology","1 to 5 million ",NA,"Baltimore","MD","79000-106000",79000,106000,92500,1000000,5000000,3000000,1,50,26,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"214","Data Science Software Engineer",4.8,"Klaviyo
4.8","Boston, MA","Boston, MA","201 to 500 ","2012","Company - Private","Computer Hardware & Software","Information Technology",NA,NA,"Boston","MA","79000-106000",79000,106000,92500,100000000,500000000,300000000,201,500,351,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"215","ENGINEER - COMPUTER SCIENTIST - RESEARCH COMPUTER SCIENTIST - SIGNAL PROCESSING - SAN ANTONIO OR",3.9,"Southwest Research Institute
3.9","Oklahoma City, OK","San Antonio, TX","1001 to 5000 ","1947","Nonprofit Organization","Research & Development","Business Services","500 million to 1 billion ","Los Alamos National Laboratory, Battelle, SRI International","Oklahoma City","OK","79000-106000",79000,106000,92500,500000000000000000,1000000000,250000000500000000,1001,5000,3001,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216","AI Ops Data Scientist",4,"AstraZeneca
4.0","Gaithersburg, MD","Cambridge, United Kingdom","10000 ","1913","Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","10 billion ","Roche, GlaxoSmithKline, Novartis","Gaithersburg","MD","79000-106000",79000,106000,92500,10000000000,500000000,10000000000,10000,500,10000,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"217","Intelligence Data Analyst, Senior",4.3,"The Buffalo Group
4.3","Fort Belvoir, VA","Reston, VA","501 to 1000 ","2010","Company - Private","IT Services","Information Technology","100 to 500 million ","ManTech, Booz Allen Hamilton, Leidos","Fort Belvoir","VA","79000-106000",79000,106000,92500,100000000,500000000,300000000,501,1000,751,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218","Analytics Manager - Data Mart",3.5,"Central California Alliance for Health
3.5","Scotts Valley, CA","Scotts Valley, CA","501 to 1000 ","1996","Nonprofit Organization","Health Care Services & Hospitals","Health Care","500 million to 1 billion ",NA,"Scotts Valley","CA","79000-106000",79000,106000,92500,500000000000000000,1000000000,250000000500000000,501,1000,751,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","Data Modeler (Analytical Systems)",3.7,"MassMutual
3.7","Boston, MA","Springfield, MA","5001 to 10000 ","1851","Company - Private","Insurance Carriers","Insurance","10 billion ",NA,"Boston","MA","79000-106000",79000,106000,92500,10000000000,500000000,10000000000,5001,10000,7501,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"220","Senior Machine Learning Scientist - Bay Area, CA",3.3,"Tempus Labs
3.3","Redwood City, CA","Chicago, IL","501 to 1000 ","2015","Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals",NA,NA,"Redwood City","CA","79000-106000",79000,106000,92500,100000000,500000000,300000000,501,1000,751,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"221","Report Writer-Data Analyst",3.1,"Security Finance Corporation of Spartanburg
3.1","Spartanburg, SC","Spartanburg, SC","1001 to 5000 ","1955","Company - Private","Lending","Finance",NA,NA,"Spartanburg","SC","79000-106000",79000,106000,92500,100000000,500000000,300000000,1001,5000,3001,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222","Data Scientist/Machine Learning",4.3,"PulsePoint
4.3","New York, NY","New York, NY","51 to 200 ","2011","Company - Private","Internet","Information Technology","100 to 500 million ","Crossix Solutions Inc., AppNexus, The Trade Desk","New York","NY","71000-123000",71000,123000,97000,100000000,500000000,300000000,51,200,126,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"223","Data Scientist - Risk",4.2,"LSQ
4.2","Orlando, FL","Orlando, FL","51 to 200 ","1996","Company - Private","Investment Banking & Asset Management","Finance","100 to 500 million ",NA,"Orlando","FL","71000-123000",71000,123000,97000,100000000,500000000,300000000,51,200,126,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"224","Data Engineer",4.4,"Resurgent Capital Services
4.4","Cincinnati, OH","Greenville, SC","201 to 500 ","1998","Company - Private","Venture Capital & Private Equity","Finance","50 to 100 million ",NA,"Cincinnati","OH","71000-123000",71000,123000,97000,50000000,100000000,75000000,201,500,351,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"225","Staff Data Scientist - Pricing",3.6,"Opendoor
3.6","San Francisco, CA","San Francisco, CA","501 to 1000 ","2014","Company - Private","Real Estate","Real Estate","2 to 5 billion ",NA,"San Francisco","CA","71000-123000",71000,123000,97000,2000000000,5000000000,3500000000,501,1000,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226","Data Scientist",4.5,"Global Data Management Inc
4.5","Hartford, CT","Woodbridge, NJ","51 to 200 ","2008","Company - Private","IT Services","Information Technology","5 to 10 million ",NA,"Hartford","CT","71000-123000",71000,123000,97000,5000000,10000000,7500000,51,200,126,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"227","Data Scientist",3,"Photon Infotech
3.0","Chicago, IL","Chennai, India","1001 to 5000 ","1999","Company - Private","IT Services","Information Technology","100 to 500 million ",NA,"Chicago","IL","71000-123000",71000,123000,97000,100000000,500000000,300000000,1001,5000,3001,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"228","Data Scientist",5,"REE
5.0","United States","Tel Aviv-Yafo, Israel","51 to 200 ","2018","Company - Private","Transportation Equipment Manufacturing","Manufacturing",NA,NA,"United States",NA,"71000-123000",71000,123000,97000,100000000,500000000,300000000,51,200,126,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229","Machine Learning Engineer",3.6,"Riverside Research Institute
3.6","Beavercreek, OH","Arlington, VA","501 to 1000 ","1967","Nonprofit Organization","Federal Agencies","Government","50 to 100 million ",NA,"Beavercreek","OH","71000-123000",71000,123000,97000,50000000,100000000,75000000,501,1000,751,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230","Equity Data Insights Analyst - Quantitative Analyst",3.6,"T. Rowe Price
3.6","Baltimore, MD","Baltimore, MD","5001 to 10000 ","1937","Company - Public","Investment Banking & Asset Management","Finance","2 to 5 billion ",NA,"Baltimore","MD","71000-123000",71000,123000,97000,2000000000,5000000000,3500000000,5001,10000,7501,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
